CLAVE SITIO,NOMBRE DEL SITIO,CUENCA,CLAVE ACUÍFERO,ACUÍFERO,ORGANISMO CUENCA,DIRECCIÓN LOCAL,ESTADO,MUNICIPIO,CUERPO DE AGUA,TIPO DE CUERPO DE AGUA,SUBTIPO CUERPO AGUA,LATITUD,LONGITUD
DLCHI388,RIO CASAS GRANDES 3,RÍO CASAS GRANDES 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ASCENSIÓN,RIO CASAS GRANDES,LÓTICO,RÍO,31.11661,-107.99744
DLCHI389,ASCENSION 1,,801,ASCENSION,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ASCENSIÓN,ACUÍFERO ASCENSION,SUBTERRÁNEO,POZO,31.09684,-107.99803
DLCHI390,ASCENSION 3,,801,ASCENSION,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ASCENSIÓN,ACUÍFERO ASCENSION,SUBTERRÁNEO,POZO,31.10583,-108.02664
DLCHI391,OJO VARELEÑO,RÍO CASAS GRANDES 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CASAS GRANDES,MANANTIAL OJO VARELEÑO,LÓTICO,RÍO,30.40249,-107.97746
DLCHI392,PALOMAS-GUADALUPE VICTORIA 2,,812,PALOMAS-GUADALUPE VICTORIA,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ASCENSIÓN,ACUÍFERO PALOMAS-GUADALUPE VICTORIA,SUBTERRÁNEO,POZO,31.37659,-107.76391
DLCHI393W1,SAN DIEGO DE ALCALA,,836,ALDAMA-SAN DIEGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ALDAMA,ACUÍFERO ALDAMA-SAN DIEGO,SUBTERRÁNEO,MANANTIAL,28.58899,-105.5471
DLCHI394,PALOMAS-GUADALUPE VICTORIA 3,,812,PALOMAS-GUADALUPE VICTORIA,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ASCENSIÓN,ACUÍFERO PALOMAS-GUADALUPE VICTORIA,SUBTERRÁNEO,POZO,31.55764,-107.79295
DLCHI395,PALOMAS-GUADALUPE VICTORIA 1,,812,PALOMAS-GUADALUPE VICTORIA,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ASCENSIÓN,ACUÍFERO PALOMAS-GUADALUPE VICTORIA,SUBTERRÁNEO,POZO,31.31058,-107.61123
DLCHI396,OJO DE DOLORES,RÍO FLORIDO 3,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMÉNEZ,MANANTIAL OJO DE DOLORES,LÓTICO,RÍO,27.03243,-104.95257
DLCHI397,PRESA SITURIACHI 1,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,BOCOYNA,PRESA SITURIACHI,LÉNTICO,PRESA,27.93567,-107.65559
DLCHI398,PRESA SITURIACHI 2,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,BOCOYNA,PRESA SITURIACHI,LÉNTICO,PRESA,27.93553,-107.64579
DLCHI399,PRESA SITURIACHI 3,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,BOCOYNA,PRESA SITURIACHI,LÉNTICO,PRESA,27.93983,-107.64529
DLCHI400,LAGUNA DE PALOMAS 2,,848,LAGUNA DE PALOMAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMÉNEZ,ACUÍFERO LAGUNA DE PALOMAS,SUBTERRÁNEO,POZO,26.895,-103.97686
DLCHI401,LAGUNA DE PALOMAS 1,,857,ESCALON,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMÉNEZ,ACUÍFERO ESCALON,SUBTERRÁNEO,POZO,26.75179,-104.34589
DLCHI402,PRESA EL PEINADO 3,RÍO FLORIDO 3,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,MATAMOROS,PRESA EL PEINADO,LÉNTICO,PRESA,26.73889,-105.64675
DLCHI402M1,MEOQUI-DELICIAS (M-11),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.069779,-105.355883
DLCHI403,PRESA EL PEINADO 2,RÍO FLORIDO 3,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,MATAMOROS,PRESA EL PEINADO,LÉNTICO,PRESA,26.73645,-105.64901
DLCHI403M1,MEOQUI-DELICIAS (M-22),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.228571,-105.551356
DLCHI404,PRESA EL PEINADO 1,RÍO FLORIDO 3,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,MATAMOROS,PRESA EL PEINADO,LÉNTICO,PRESA,26.73612,-105.64439
DLCHI404M1,MEOQUI-DELICIAS (M-8),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.975,-105.29
DLCHI405,PRESA EL PARRAL 2,RÍO PARRAL,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SANTA BÁRBARA,PRESA EL PARRAL,LÉNTICO,PRESA,26.90558,-105.73286
DLCHI406,PRESA EL PARRAL 1,RÍO PARRAL,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SANTA BÁRBARA,PRESA EL PARRAL,LÉNTICO (HUMEDAL),PRESA,26.90799,-105.7321
DLCHI407,JIMENEZ-CAMARGO 3,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ALLENDE,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,26.91534,-105.43712
DLCHI408,JIMENEZ-CAMARGO 1,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMÉNEZ,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.11688,-104.89832
DLCHI409,RIO FLORIDO,RÍO PARRAL,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ALLENDE,RIO FLORIDO,LÓTICO,ARROYO,27.2548,-105.20825
DLCHI409M1,MEOQUI-DELICIAS (M-101),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.7325,-105.1638889
DLCHI410,JIMENEZ-CAMARGO 2,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.68729,-105.18092
DLCHI411,PUENTE CD. CAMARGO,RÍO CONCHOS 2,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,RIO CONCHOS,LÓTICO,RÍO,27.7057,-105.1714
DLCHI412,MEOQUI-DELICIAS 3,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,LA CRUZ,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.86334,-105.19762
DLCHI413,LA BOQUILLA (LA COLINA),RÍO CONCHOS 2,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAN FRANCISCO DE CONCHOS,RIO CONCHOS,LÓTICO (HUMEDAL),RÍO,27.57673,-105.37136
DLCHI414,PRESA LA BOQUILLA 5,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAN FRANCISCO DE CONCHOS,PRESA LA BOQUILLA,LÉNTICO,PRESA,27.54552,-105.41402
DLCHI415,PRESA LA BOQUILLA 4,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,VALLE DE ZARAGOZA,PRESA LA BOQUILLA,LÉNTICO (HUMEDAL),PRESA,27.4897,-105.45698
DLCHI416,PRESA LA BOQUILLA 3,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,VALLE DE ZARAGOZA,PRESA LA BOQUILLA,LÉNTICO (HUMEDAL),PRESA,27.52229,-105.57185
DLCHI417,PRESA LA BOQUILLA 2,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,VALLE DE ZARAGOZA,PRESA LA BOQUILLA,LÉNTICO (HUMEDAL),PRESA,27.51036,-105.5968
DLCHI418,PRESA LA BOQUILLA 1,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,VALLE DE ZARAGOZA,PRESA LA BOQUILLA,LÉNTICO,PRESA,27.5167,-105.50697
DLCHI418M1,PRESA LA BOQUILLA 1 - M1,RÍO CONCHOS 1,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,VALLE DE ZARAGOZA,PRESA LA BOQUILLA,LÉNTICO,PRESA,27.51699,-105.50629
DLCHI419,RH24-5 BRAVO CONCHOS,RÍO SAN PEDRO,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,RIO SAN PEDRO,LÓTICO (HUMEDAL),RÍO,28.05082,-105.77412
DLCHI420,PRESA FRANCISCO I. MADERO 1,RÍO SAN PEDRO,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,PRESA FRANCISCO I. MADERO,LÉNTICO (HUMEDAL),PRESA,28.10343,-105.68134
DLCHI421,PRESA FRANCISCO I. MADERO 2,RÍO SAN PEDRO,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,PRESA FRANCISCO I. MADERO,LÉNTICO (HUMEDAL),PRESA,28.14503,-105.67242
DLCHI422,PRESA FRANCISCO I. MADERO 3,RÍO SAN PEDRO,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,PRESA FRANCISCO I. MADERO,LÉNTICO (HUMEDAL),PRESA,28.15373,-105.65585
DLCHI423,PRESA FRANCISCO I. MADERO 4,RÍO SAN PEDRO,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,PRESA FRANCISCO I. MADERO,LÉNTICO,PRESA,28.17817,-105.63671
DLCHI424,PRESA FRANCISCO I. MADERO 5,RÍO SAN PEDRO,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,PRESA FRANCISCO I. MADERO,LÉNTICO,PRESA,28.16708,-105.62835
DLCHI425,CANAL PRINCIPAL 32+221 DESCARGA AGUAS RESIDUALES,RÍO CONCHOS 2,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ROSALES,CANAL PRINCIPAL,LÓTICO,CANAL,28.165,-105.62596
DLCHI426,MEOQUI-DELICIAS 1,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,DELICIAS,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.18754,-105.46211
DLCHI427,RIO SAN PEDRO-PUENTE MEOQUI,RÍO CONCHOS 2,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,MEOQUI,RIO SAN PEDRO,LÓTICO (HUMEDAL),RÍO,28.26253,-105.47205
DLCHI428,PUENTE JULIMES,RÍO CONCHOS 2,,,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JULIMES,RIO CONCHOS,LÓTICO (HUMEDAL),RÍO,28.42361,-105.43816
DLCHI429,MEOQUI-DELICIAS 2,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JULIMES,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.424252,-105.411715
DLCHI5636,36  (M-103),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,LA CRUZ,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.8633333,-105.1952778
DLCHI5637,57  (M-153),,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.49671,-104.93222
DLCHI5641,56,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.50366,-104.95626
DLCHI5642,58,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.50956,-104.93393
DLCHI5643,59,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.5358333,-104.9344444
DLCHI5647,31-A  (M-116),,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.0791667,-104.9819444
DLCHI5649,46-A  (M-143),,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.1830556,-104.8811111
DLCHI5650,M-159,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.26166,-104.88223
DLCHI5651,66,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMéNEZ,SUBTERRÁNEO,POZO,27.43071,-104.91357
DLCHI5652,72,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.4566667,-104.9425
DLCHI5653,88,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.27826,-104.88268
DLCHI5654,89,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.2988889,-104.865
DLCHI5656,12-B,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.24067,-104.82993
DLCHI5659,29-A,,849,LLANO DE GIGANTES,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO LLANO DE GIGANTES,SUBTERRÁNEO,POZO,28.10439,-104.98509
DLCHI5660,30-A,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.0886111,-104.9758333
DLCHI5662,36-A,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.0430556,-104.9436111
DLCHI5663,37-A,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.0497222,-104.9711111
DLCHI5669,54-A,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,JIMENEZ CAMARGO,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.1283333,-104.9155556
DLCHI5673,9-B  (M-3),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,LA CRUZ,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.8630556,-105.2044444
DLCHI5676,38,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,LA CRUZ,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.8333333,-105.1666667
DLCHI5680,9-A  (M-11),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,DELICIAS,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.0697222,-105.3627778
DLCHI5681,25  (M-12),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.0808333,-105.3136111
DLCHI5684,M-148,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,DELICIAS,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.07342,-105.53474
DLCHI5685,31  (M-160),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.9958333,-105.2763889
DLCHI5688,30  (M-8),,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.96726,-105.28475
DLCHI5690,24,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.1038889,-105.3280556
DLCHI5691,26,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.0702778,-105.3127778
DLCHI5692,27,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.0444444,-105.3177778
DLCHI5693,29,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,28.0308333,-105.2908333
DLCHI5695,33,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.98667,-105.23444
DLCHI5696,34,,831,MEOQUI-DELICIAS,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,SAUCILLO,ACUÍFERO MEOQUI-DELICIAS,SUBTERRÁNEO,POZO,27.96032,-105.22813
DLCHI5698,M-69,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,ALLENDE,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,26.96377,-105.35863
DLCHI5706,M-135,,832,JIMENEZ-CAMARGO,RÍO BRAVO,CHIHUAHUA,CHIHUAHUA,LÓPEZ,ACUÍFERO JIMENEZ-CAMARGO,SUBTERRÁNEO,POZO,27.03381,-105.13393
